x,y,colour
319.375,242.1875,-79826
345.90625,180.375,-79826
278.84375,265.21875,-13532483
320.40625,218.625,-13524140
322.5625,262.0625,-2286473
399.9375,256.125,-79826
399.9375,255.8125,-79826
307.25,130.71875,-79826
320.0625,261.59375,-13524140
352.15625,258.5625,-13532483
339.84375,221.5625,-2286473
342.8125,253.09375,-13524140
284.53125,309.21875,-79826
310.53125,269.59375,-79826
310.65625,269.53125,-4226771
328.75,249.21875,-13524140
284.1875,308.4375,-79826
284.28125,308.875,-79826
403.0,255.28125,-79826
242.46875,120.75,-13524140
399.71875,257.125,-13524140
345.5625,220.46875,-13532483
221.65625,218.59375,-13532483
254.1875,283.21875,-13532483
319.5625,267.5,-79826
311.6875,267.4375,-4226771
332.25,247.03125,-4226771
324.03125,257.25,-4226771
330.03125,252.1875,-13524140
311.625,269.875,-79826
176.03125,185.75,-13532483
285.9375,249.6875,-79826
228.125,221.46875,-79826
19.03125,175.75,-13532483
360.21875,249.21875,-4226771
284.625,308.71875,-13532483
321.4375,215.90625,-13524140
362.875,115.71875,-79826
350.21875,158.5625,-13524140
307.25,130.71875,-79826
342.125,230.1875,-79826
333.5625,236.59375,-79826
284.96875,309.15625,-79826
338.375,177.3125,-13532483
329.25,256.6875,-13524140
333.4375,236.375,-79826
365.53125,251.75,-13532483
325.84375,272.9375,-13524140
360.21875,249.21875,-13524140
321.65625,247.34375,-2286473
395.40625,255.15625,-13524140
316.9375,234.84375,-79826
97.71875,362.5625,-13524140
254.1875,283.34375,-2286473
300.5625,267.40625,-13532483
344.0,162.46875,-79826
137.3125,156.96875,-13532483
324.5,243.21875,-13524140
324.5,243.21875,-13524140
340.3125,164.875,-13532483
310.3125,252.53125,-13532483
324.5,243.21875,-13524140
307.59375,256.21875,-13524140
300.5,267.6875,-2286473
206.40625,359.875,-13524140
320.125,262.0,-2286473
316.4375,228.21875,-4226771
279.71875,265.5,-13524140
45.90625,175.28125,-4226771
360.15625,249.28125,-13532483
360.15625,249.40625,-13524140
309.625,258.375,-13524140
360.21875,249.125,-2286473
97.625,281.34375,-2286473
97.625,281.40625,-2286473
399.9375,258.21875,-79826
399.9375,258.21875,-79826
399.71875,258.09375,-79826
97.78125,281.15625,-2286473
180.03125,202.53125,-79826
360.3125,249.34375,-4226771
97.78125,281.15625,-2286473
360.25,249.28125,-4226771
360.21875,249.21875,-13524140
352.3125,258.71875,-79826
358.15625,253.6875,-13524140
341.9375,261.84375,-13524140
399.59375,255.53125,-79826
228.625,234.75,-13532483
353.8125,259.59375,-13524140
228.625,234.75,-13524140
358.6875,254.90625,-13524140
332.4375,246.53125,-13524140
353.84375,259.59375,-13532483
359.96875,249.21875,-13524140
360.15625,249.21875,-13524140
279.8125,265.84375,-13532483
328.0625,250.5,-2286473
27.3125,209.25,-79826
307.78125,249.40625,-79826
181.46875,201.40625,-2286473
304.8125,256.21875,-79826
181.46875,201.40625,-2286473
338.4375,321.75,-79826
313.25,246.8125,-13524140
97.625,281.34375,-13532483
97.78125,281.15625,-2286473
320.0625,261.59375,-2286473
357.25,249.46875,-13532483
181.34375,201.125,-2286473
360.09375,249.34375,-4226771
314.78125,256.28125,-2286473
360.03125,249.40625,-13532483
181.125,200.78125,-2286473
333.96875,236.09375,-13524140
307.3125,248.34375,-13524140
301.8125,263.1875,-13524140
313.4375,260.6875,-13524140
173.53125,194.4375,-79826
434.8125,191.59375,-13532483
283.5,309.6875,-79826
360.21875,249.125,-13524140
285.15625,308.78125,-79826
235.4375,212.75,-13532483
328.625,240.5625,-13524140
316.5,262.5,-13524140
332.25,247.03125,-13524140
360.21875,249.09375,-13532483
305.5625,301.1875,-4226771
219.34375,214.875,-2286473
294.375,240.96875,-13524140
304.25,257.96875,-79826
327.84375,250.625,-13532483
327.84375,250.625,-79826
327.9375,251.34375,-79826
328.1875,250.65625,-79826
327.9375,250.625,-79826
254.25,283.25,-4226771
294.65625,256.6875,-13532483
43.03125,180.5625,-13524140
43.03125,180.5625,-13524140
335.8125,234.21875,-79826
43.03125,180.5625,-13524140
335.03125,235.46875,-79826
329.65625,246.53125,-2286473
334.46875,235.9375,-79826
335.875,235.46875,-79826
283.90625,309.21875,-4226771
219.34375,214.875,-2286473
345.28125,219.53125,-79826
352.21875,259.03125,-79826
284.625,309.28125,-79826
399.53125,255.875,-79826
208.0625,204.78125,-13532483
265.53125,215.9375,-79826
284.8125,309.21875,-79826
311.75,247.875,-13524140
370.0625,212.5625,-13524140
399.59375,257.1875,-4226771
320.6875,225.21875,-13524140
332.25,247.03125,-13524140
322.5,225.875,-13524140
357.8125,253.6875,-79826
354.1875,256.84375,-79826
333.96875,235.875,-13532483
456.28125,184.21875,-79826
369.5,92.09375,-2286473
397.0,255.71875,-79826
466.09375,183.84375,-2286473
332.375,252.1875,-79826
282.375,132.71875,-79826
311.96875,247.34375,-13532483
330.4375,308.9375,-13524140
320.28125,258.6875,-2286473
331.0,252.1875,-4226771
254.25,283.25,-13524140
288.4375,250.4375,-13524140
287.9375,252.1875,-13524140
27.15625,209.125,-2286473
322.90625,258.625,-79826
333.375,236.5,-79826
323.1875,258.625,-4226771
356.34375,451.5,-13524140
307.375,249.34375,-13524140
331.75,244.65625,-79826
312.03125,247.28125,-4226771
312.03125,247.28125,-13524140
333.96875,236.4375,-79826
333.96875,236.5,-79826
375.21875,88.125,-79826
348.25,224.65625,-79826
348.03125,224.5625,-79826
287.9375,253.875,-13524140
315.53125,258.78125,-79826
319.96875,262.6875,-13524140
338.4375,321.75,-13524140
330.28125,309.21875,-79826
347.5625,224.8125,-79826
279.53125,265.90625,-13532483
332.25,247.03125,-13524140
399.53125,255.625,-79826
335.65625,234.34375,-79826
334.96875,235.53125,-79826
319.375,250.4375,-13532483
346.8125,224.71875,-79826
332.25,247.03125,-13524140
328.1875,246.0625,-13524140
311.90625,247.375,-2286473
288.375,248.78125,-79826
399.4375,255.5,-79826
399.65625,255.53125,-79826
328.1875,250.375,-79826
313.65625,252.53125,-13532483
313.78125,252.09375,-2286473
327.03125,250.4375,-79826
320.6875,253.0,-13524140
399.65625,255.71875,-79826
397.4375,256.71875,-79826
366.625,263.46875,-13532483
337.34375,303.15625,-13524140
352.4375,258.6875,-79826
348.8125,224.5625,-79826
335.71875,234.34375,-79826
333.21875,236.96875,-79826
333.21875,236.90625,-79826
361.90625,119.03125,-2286473
269.65625,237.96875,-2286473
333.96875,233.5625,-79826
336.4375,234.0,-79826
338.4375,321.75,-13532483
278.625,266.21875,-4226771
335.21875,277.34375,-13524140
251.375,221.96875,-79826
350.46875,161.0,-13524140
341.09375,223.1875,-13524140
333.6875,236.8125,-79826
348.3125,223.84375,-79826
333.96875,233.59375,-13524140
291.09375,246.96875,-2286473
343.09375,225.3125,-79826
342.75,221.375,-79826
324.9375,248.09375,-79826
367.8125,273.84375,-13532483
284.59375,308.5,-2286473
350.15625,158.375,-2286473
319.78125,280.25,-13524140
228.625,234.78125,-2286473
334.125,225.9375,-79826
367.96875,274.1875,-13524140
285.15625,257.59375,-13524140
382.9375,242.0,-13524140
173.9375,191.8125,-4226771
323.03125,231.4375,-13524140
399.375,254.5,-79826
327.59375,250.3125,-79826
330.65625,244.15625,-79826
361.96875,117.25,-79826
261.0625,220.75,-79826
387.25,243.90625,-13524140
316.4375,240.53125,-13532483
327.71875,254.5,-2286473
352.09375,258.625,-79826
285.375,308.5625,-79826
399.375,254.5,-13524140
311.90625,247.28125,-13532483
286.0625,249.6875,-13524140
98.125,270.1875,-13532483
288.5,252.1875,-4226771
426.375,93.46875,-2286473
344.5,220.375,-13524140
328.84375,252.75,-2286473
288.4375,247.59375,-2286473
283.78125,309.46875,-79826
283.34375,309.46875,-79826
486.90625,170.4375,-13524140
141.59375,145.21875,-4226771
145.25,173.96875,-2286473
289.0,252.3125,-4226771
319.375,250.4375,-13532483
322.84375,231.40625,-13524140
319.375,250.4375,-13524140
180.03125,202.53125,-13524140
346.78125,323.1875,-13524140
298.53125,330.03125,-13532483
310.03125,257.75,-2286473
346.09375,222.71875,-79826
378.84375,200.3125,-13524140
334.0625,236.1875,-79826
333.78125,237.1875,-79826
309.53125,246.0625,-13532483
284.8125,308.875,-79826
284.53125,309.90625,-79826
141.59375,145.21875,-13532483
333.6875,236.71875,-79826
288.84375,252.4375,-4226771
334.46875,235.875,-79826
335.65625,234.75,-4226771
348.8125,163.875,-13524140
375.5,87.0625,-2286473
269.65625,238.0,-4226771
278.40625,238.375,-13524140
441.9375,102.1875,-13532483
278.46875,238.40625,-13524140
278.46875,238.375,-13524140
278.5,238.40625,-13524140
332.78125,245.125,-2286473
323.25,231.375,-13524140
322.71875,232.03125,-13524140
323.1875,231.4375,-13524140
323.3125,231.59375,-13524140
354.8125,214.28125,-13532483
385.3125,245.125,-13524140
254.1875,283.09375,-13524140
278.84375,265.3125,-13524140
399.53125,256.40625,-79826
399.53125,256.40625,-79826
399.53125,255.8125,-79826
399.53125,255.8125,-79826
399.375,254.5,-13524140
395.40625,255.15625,-13524140
347.96875,163.09375,-13524140
333.5625,236.5,-79826
317.75,247.15625,-13524140
390.9375,94.21875,-2286473
342.84375,229.0625,-2286473
114.5625,100.0,-13524140
315.3125,255.625,-2286473
329.25,273.75,-79826
329.125,273.625,-79826
287.40625,248.78125,-4226771
386.15625,200.09375,-13532483
289.75,250.28125,-79826
183.0625,202.65625,-79826
303.6875,251.28125,-13524140
352.375,258.625,-79826
400.0625,255.875,-2286473
329.03125,247.09375,-13532483
318.4375,244.875,-13524140
312.9375,259.15625,-13524140
309.25,249.34375,-2286473
283.21875,194.9375,-13524140
325.5,270.40625,-79826
283.78125,308.875,-79826
284.625,308.9375,-79826
360.21875,249.28125,-13524140
358.78125,252.75,-2286473
335.65625,183.375,-79826
283.71875,309.46875,-79826
285.09375,309.40625,-79826
228.625,234.78125,-2286473
354.8125,214.28125,-13532483
399.65625,255.5,-79826
347.5,226.34375,-79826
372.5,261.9375,-2286473
254.3125,283.09375,-13532483
254.375,283.0,-2286473
284.28125,308.71875,-4226771
324.5,243.21875,-13524140
324.5,243.21875,-13524140
358.78125,252.71875,-2286473
321.09375,252.6875,-13524140
352.15625,258.71875,-79826
228.625,234.78125,-13524140
228.5625,234.78125,-13524140
358.0625,254.15625,-13532483
358.0625,254.15625,-13524140
318.3125,268.34375,-79826
358.0625,254.15625,-13524140
295.0625,260.78125,-13524140
354.8125,214.28125,-13532483
354.8125,214.28125,-13532483
354.8125,214.28125,-13532483
289.75,260.9375,-4226771
279.25,265.59375,-4226771
278.96875,265.5,-13532483
328.1875,246.0625,-13524140
353.84375,259.5,-13524140
351.125,222.4375,-4226771
353.8125,259.59375,-13524140
353.8125,259.59375,-13524140
333.625,236.5,-79826
333.71875,236.5,-79826
161.84375,196.96875,-79826
355.03125,258.3125,-13532483
179.8125,202.625,-79826
335.65625,234.46875,-13524140
258.78125,262.96875,-79826
360.25,249.28125,-13532483
97.6875,281.28125,-13532483
360.25,249.34375,-13532483
343.3125,221.0625,-13532483
360.15625,249.21875,-13524140
283.5625,309.21875,-79826
399.375,254.5,-13524140
328.75,256.625,-13524140
278.6875,266.375,-13524140
327.5625,256.40625,-13532483
347.09375,226.09375,-2286473
179.875,202.625,-79826
287.9375,253.875,-13524140
179.9375,202.375,-79826
347.96875,181.90625,-2286473
358.0625,247.875,-2286473
360.3125,249.0,-2286473
284.6875,308.78125,-79826
288.25,249.40625,-4226771
332.25,247.03125,-79826
360.21875,249.21875,-13532483
360.21875,249.34375,-2286473
399.875,258.15625,-79826
399.375,255.0625,-79826
333.4375,236.625,-79826
284.1875,309.34375,-79826
335.8125,236.1875,-79826
327.59375,256.0,-13532483
329.03125,255.59375,-13532483
334.75,235.6875,-79826
359.53125,249.125,-13524140
321.03125,236.96875,-13524140
330.5,197.4375,-79826
327.65625,257.25,-13524140
333.84375,236.625,-79826
306.53125,262.46875,-13524140
284.8125,308.78125,-79826
360.21875,249.125,-4226771
347.625,181.5,-79826
334.625,233.875,-79826
343.875,222.21875,-79826
328.84375,248.5,-79826
321.5,252.4375,-13524140
328.0625,250.625,-79826
328.6875,250.4375,-79826
330.5,327.9375,-13524140
227.90625,229.96875,-13524140
352.15625,258.71875,-79826
311.75,247.875,-13524140
223.8125,217.28125,-13524140
399.59375,255.53125,-79826
335.65625,234.21875,-79826
380.65625,186.21875,-79826
334.0,236.375,-79826
208.34375,204.625,-2286473
208.0625,204.625,-13532483
399.59375,255.53125,-79826
283.90625,309.34375,-13524140
313.65625,252.53125,-13524140
179.59375,202.53125,-79826
322.0625,255.1875,-13532483
352.15625,258.625,-79826
354.8125,214.28125,-13532483
395.40625,255.15625,-2286473
97.21875,198.28125,-79826
354.8125,213.46875,-13524140
404.875,255.8125,-79826
27.15625,209.125,-13524140
330.5625,308.25,-13532483
343.1875,225.09375,-79826
335.59375,234.46875,-4226771
288.78125,250.3125,-13524140
332.4375,246.53125,-13524140
333.375,236.65625,-13532483
338.4375,321.75,-4226771
333.375,236.90625,-79826
334.25,236.03125,-79826
346.875,225.3125,-13524140
330.5625,309.0,-79826
347.71875,224.09375,-79826
254.125,283.25,-13524140
300.125,269.53125,-13532483
338.4375,321.75,-13524140
328.5625,246.46875,-13524140
399.375,257.46875,-79826
399.53125,256.28125,-79826
399.53125,255.625,-79826
348.1875,224.375,-79826
311.75,247.875,-13524140
312.03125,247.28125,-13532483
362.3125,346.96875,-13532483
334.75,253.65625,-4226771
311.75,247.875,-13532483
337.34375,234.625,-13524140
308.0,244.21875,-4226771
317.21875,251.46875,-79826
225.6875,379.875,-13532483
319.375,250.4375,-2286473
280.375,222.5625,-2286473
352.15625,258.5625,-13524140
313.9375,239.28125,-79826
399.375,254.5,-2286473
328.1875,246.0625,-13524140
312.03125,247.28125,-13532483
334.28125,231.59375,-79826
287.9375,253.875,-13524140
324.09375,234.40625,-79826
330.34375,245.75,-79826
327.4375,246.6875,-79826
288.59375,247.46875,-13532483
328.625,240.5625,-13524140
288.15625,248.34375,-13524140
338.4375,321.75,-13524140
338.4375,321.75,-13524140
338.4375,321.75,-79826
311.96875,247.46875,-13524140
333.71875,236.71875,-79826
329.75,250.5,-2286473
345.0625,221.75,-79826
324.84375,248.15625,-79826
367.84375,273.5625,-13532483
399.53125,256.34375,-79826
319.21875,266.78125,-2286473
333.71875,236.375,-79826
319.375,242.40625,-13532483
347.15625,226.09375,-79826
323.125,258.6875,-13532483
330.5625,246.1875,-2286473
371.25,225.3125,-13524140
116.28125,127.8125,-79826
387.25,243.90625,-13524140
326.1875,248.34375,-2286473
388.5625,243.875,-13524140
397.78125,256.125,-2286473
316.15625,260.375,-79826
314.5,162.46875,-13532483
465.46875,174.875,-13524140
301.59375,295.75,-13524140
347.15625,226.21875,-79826
408.78125,283.4375,-13532483
318.09375,244.9375,-13532483
352.15625,258.5625,-79826
316.90625,258.03125,-13524140
334.0,235.84375,-79826
230.78125,200.4375,-2286473
352.03125,258.5625,-79826
300.90625,263.71875,-79826
323.3125,231.96875,-13524140
322.78125,231.71875,-13524140
259.28125,279.96875,-13532483
338.59375,175.59375,-13532483
335.78125,234.5625,-79826
335.78125,234.34375,-79826
332.25,247.03125,-79826
311.84375,247.03125,-13524140
319.375,250.4375,-13532483
319.96875,256.125,-13532483
274.53125,233.5625,-13532483
332.8125,245.84375,-2286473
311.96875,247.09375,-13524140
311.96875,247.21875,-13524140
279.46875,265.90625,-4226771
279.03125,265.5,-2286473
322.0,248.875,-4226771
280.5625,264.4375,-13532483
351.9375,258.5625,-13532483
332.25,247.03125,-13524140
180.03125,202.53125,-79826
398.59375,257.40625,-79826
399.65625,258.375,-79826
399.65625,257.8125,-2286473
413.5,166.875,-13524140
311.4375,252.1875,-13532483
313.03125,260.78125,-13532483
283.84375,309.15625,-79826
283.96875,309.0625,-79826
278.6875,266.0625,-13532483
351.96875,258.5,-79826
382.65625,252.1875,-13532483
283.6875,309.5625,-79826
395.40625,255.15625,-13524140
314.96875,258.09375,-79826
357.78125,248.875,-13532483
284.59375,308.4375,-79826
254.1875,283.09375,-13524140
284.28125,308.71875,-79826
399.84375,257.96875,-13524140
351.53125,258.21875,-79826
324.5,243.21875,-13524140
324.5,243.21875,-13524140
324.5,243.21875,-13524140
324.5,243.21875,-13524140
362.6875,346.71875,-4226771
254.25,283.21875,-2286473
280.4375,264.6875,-13524140
358.71875,253.0,-13524140
358.78125,252.75,-13524140
228.5625,234.78125,-13524140
356.40625,248.5,-13524140
316.09375,258.03125,-2286473
328.1875,246.0625,-13524140
315.25,312.0,-79826
357.03125,256.40625,-4226771
179.71875,202.65625,-13532483
358.15625,253.6875,-13524140
228.625,234.75,-13524140
228.625,234.75,-13524140
327.28125,245.84375,-2286473
279.9375,265.59375,-13524140
358.375,249.0,-2286473
97.78125,281.15625,-2286473
359.90625,281.40625,-2286473
399.53125,256.78125,-79826
299.15625,256.0,-13524140
181.1875,200.90625,-13524140
358.6875,254.90625,-13524140
181.25,200.9375,-4226771
181.28125,201.125,-13532483
360.15625,249.1875,-4226771
